File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,human_buggy
src/66_wfs/fxphas.F90,5251cfd,35.0,35.0,14.0,257.0,36.0,181.0,46.0,1.0,0.0,1.0,1.0,316.0,39.0,183.0,32.0,150.0,102.0,172.0,18.0,154.0,35.0,35.0,14.0,8.0,0.56,35.0,35.0,14.0,1.0
src/98_main/anaddb.F90,5251cfd,24.0,24.0,0.0,296.0,56.0,180.0,64.0,3.0,0.0,1.0,1.0,934.0,171.0,543.0,107.0,393.0,235.0,452.0,71.0,381.0,74.0,74.0,1.0,6.0,0.43,74.0,74.0,1.0,1.0
src/42_libpaw/m_paw_atom.F90,5251cfd,13.0,13.0,1.0,104.0,12.0,75.0,16.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,1.0,5.0,0.0,67.0,67.0,5.0,1.0
src/95_drive/nonlinear.F90,5251cfd,27.0,27.0,0.0,303.0,39.0,239.0,29.0,2.0,0.0,1.0,1.0,672.0,82.0,480.0,159.0,320.0,121.0,334.0,76.0,258.0,54.0,54.0,1.0,7.0,0.25,54.0,54.0,1.0,1.0
src/72_response/d2frnl.F90,5251cfd,55.0,55.0,3.0,321.0,26.0,264.0,42.0,3.0,0.0,1.0,1.0,1064.0,82.0,796.0,188.0,607.0,225.0,713.0,97.0,616.0,166.0,166.0,9.0,9.0,0.28,166.0,166.0,9.0,1.0
src/98_main/mrggkk.F90,5251cfd,16.0,16.0,0.0,132.0,22.0,87.0,25.0,3.0,0.0,1.0,1.0,450.0,71.0,264.0,51.0,209.0,124.0,234.0,31.0,203.0,48.0,48.0,1.0,8.0,0.47,48.0,48.0,1.0,1.0
src/62_iowfdenpot/m_io_screening.F90,5251cfd,9.0,9.0,4.0,105.0,18.0,64.0,24.0,19.0,1.0,1.0,18.0,2750.0,453.0,1293.0,394.0,670.0,1058.0,941.0,257.0,684.0,34.0,34.0,23.0,7.0,0.82,179.0,175.0,78.0,1.0
src/72_response/m_ddb.F90,5251cfd,10.0,10.0,1.0,93.0,17.0,58.0,18.0,33.0,1.0,1.0,28.0,4304.0,715.0,1994.0,554.0,1439.0,1668.0,1735.0,395.0,1340.0,56.0,56.0,5.0,13.0,0.84,354.0,349.0,34.0,1.0
src/68_recursion/vn_nl_rec.F90,5251cfd,6.0,6.0,3.0,79.0,15.0,48.0,18.0,1.0,0.0,1.0,1.0,127.0,19.0,50.0,25.0,24.0,62.0,48.0,23.0,25.0,6.0,6.0,3.0,4.0,1.24,6.0,6.0,3.0,1.0
src/72_response/dfpt_scfcv.F90,5251cfd,92.0,92.0,4.0,693.0,76.0,510.0,118.0,3.0,0.0,1.0,1.0,2243.0,233.0,1533.0,333.0,1169.0,515.0,1264.0,180.0,1084.0,276.0,276.0,12.0,7.0,0.34,276.0,276.0,12.0,1.0
src/94_scfcv/m_scfcv.F90,5251cfd,92.0,92.0,4.0,693.0,76.0,510.0,118.0,3.0,0.0,1.0,1.0,2243.0,233.0,1533.0,333.0,1169.0,515.0,1264.0,180.0,1084.0,276.0,276.0,12.0,7.0,0.34,276.0,276.0,12.0,1.0
src/94_scfcv/outscfcv.F90,5251cfd,92.0,92.0,4.0,693.0,76.0,510.0,118.0,3.0,0.0,1.0,1.0,2243.0,233.0,1533.0,333.0,1169.0,515.0,1264.0,180.0,1084.0,276.0,276.0,12.0,7.0,0.34,276.0,276.0,12.0,1.0
src/94_scfcv/scfcv.F90,5251cfd,92.0,92.0,4.0,693.0,76.0,510.0,118.0,3.0,0.0,1.0,1.0,2243.0,233.0,1533.0,333.0,1169.0,515.0,1264.0,180.0,1084.0,276.0,276.0,12.0,7.0,0.34,276.0,276.0,12.0,1.0
src/59_ionetcdf/m_dfpt_io.F90,5251cfd,1.0,1.0,1.0,39.0,9.0,17.0,13.0,2.0,1.0,1.0,2.0,153.0,27.0,43.0,23.0,1.0,86.0,21.0,20.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0
src/72_response/dfpt_cgwf.F90,5251cfd,128.0,128.0,10.0,989.0,94.0,653.0,259.0,1.0,0.0,1.0,1.0,1099.0,97.0,655.0,134.0,520.0,366.0,578.0,55.0,523.0,128.0,128.0,10.0,5.0,0.56,128.0,128.0,10.0,1.0
src/67_common/posdoppler.F90,5251cfd,102.0,102.0,8.0,592.0,54.0,491.0,69.0,3.0,0.0,1.0,1.0,1585.0,150.0,1237.0,286.0,950.0,262.0,1033.0,115.0,918.0,200.0,200.0,23.0,22.0,0.21,308.0,308.0,24.0,1.0
src/72_response/dfpt_nstdy.F90,5251cfd,27.0,27.0,2.0,246.0,32.0,168.0,49.0,2.0,0.0,1.0,1.0,591.0,68.0,339.0,112.0,226.0,194.0,284.0,66.0,218.0,54.0,54.0,4.0,6.0,0.57,54.0,54.0,4.0,1.0
src/65_paw/pawmkrho.F90,5251cfd,44.0,43.0,10.0,313.0,40.0,232.0,47.0,2.0,0.0,1.0,1.0,711.0,83.0,467.0,108.0,358.0,176.0,401.0,52.0,349.0,89.0,86.0,20.0,11.0,0.38,89.0,86.0,20.0,1.0
src/67_common/mkrho.F90,5251cfd,44.0,43.0,10.0,313.0,40.0,232.0,47.0,2.0,0.0,1.0,1.0,711.0,83.0,467.0,108.0,358.0,176.0,401.0,52.0,349.0,89.0,86.0,20.0,11.0,0.38,89.0,86.0,20.0,1.0
src/72_response/dfpt_mkrho.F90,5251cfd,44.0,43.0,10.0,313.0,40.0,232.0,47.0,2.0,0.0,1.0,1.0,711.0,83.0,467.0,108.0,358.0,176.0,401.0,52.0,349.0,89.0,86.0,20.0,11.0,0.38,89.0,86.0,20.0,1.0
src/66_nonlocal/mkffnl.F90,5251cfd,118.0,118.0,1.0,509.0,34.0,386.0,98.0,1.0,0.0,1.0,1.0,661.0,37.0,388.0,70.0,317.0,247.0,365.0,29.0,336.0,118.0,118.0,1.0,11.0,0.64,118.0,118.0,1.0,1.0
src/66_wfs/getghcnd.F90,5251cfd,6.0,6.0,1.0,77.0,17.0,45.0,16.0,1.0,0.0,1.0,1.0,130.0,20.0,47.0,25.0,21.0,66.0,37.0,16.0,21.0,6.0,6.0,1.0,1.0,1.4,6.0,6.0,1.0,1.0
src/68_recursion/entropyrec.F90,5251cfd,18.0,18.0,10.0,159.0,29.0,109.0,22.0,2.0,0.0,1.0,2.0,352.0,58.0,215.0,32.0,182.0,85.0,215.0,29.0,186.0,35.0,35.0,19.0,0.0,0.4,36.0,36.0,20.0,1.0
src/98_main/mrgscr.F90,5251cfd,37.0,35.0,5.0,263.0,40.0,201.0,43.0,5.0,0.0,1.0,1.0,1368.0,207.0,1007.0,180.0,826.0,266.0,900.0,80.0,820.0,186.0,175.0,28.0,10.0,0.26,186.0,175.0,28.0,1.0
src/70_gw/gwls_lineqsolver.F90,5251cfd,23.0,23.0,5.0,372.0,68.0,218.0,108.0,2.0,1.0,1.0,2.0,857.0,156.0,457.0,131.0,325.0,292.0,400.0,69.0,331.0,41.0,41.0,7.0,4.0,0.64,47.0,47.0,11.0,1.0
src/56_io_mpi/rwwf.F90,5251cfd,24.0,24.0,2.0,204.0,28.0,138.0,45.0,4.0,0.0,3.0,3.0,1043.0,128.0,560.0,95.0,355.0,394.0,386.0,64.0,322.0,56.0,56.0,7.0,6.0,0.7,99.0,99.0,9.0,1.0
src/72_response/dfpt_nstwf.F90,5251cfd,22.0,22.0,1.0,205.0,30.0,135.0,45.0,2.0,0.0,1.0,1.0,491.0,63.0,273.0,91.0,181.0,169.0,227.0,50.0,177.0,45.0,45.0,3.0,8.0,0.62,45.0,45.0,3.0,1.0
src/71_bse/m_haydock_io.F90,5251cfd,2.0,2.0,1.0,37.0,9.0,18.0,11.0,7.0,1.0,1.0,7.0,529.0,109.0,159.0,91.0,67.0,281.0,145.0,79.0,66.0,7.0,7.0,3.0,3.0,1.77,19.0,19.0,9.0,1.0
src/72_response/dfpt_ewald.F90,5251cfd,48.0,48.0,1.0,268.0,23.0,208.0,41.0,1.0,0.0,1.0,1.0,325.0,27.0,210.0,34.0,175.0,94.0,207.0,30.0,177.0,48.0,48.0,1.0,9.0,0.45,48.0,48.0,1.0,1.0
src/57_iovars/mpi_setup.F90,5251cfd,75.0,75.0,6.0,437.0,54.0,326.0,64.0,2.0,0.0,1.0,1.0,926.0,112.0,655.0,97.0,532.0,176.0,584.0,43.0,541.0,150.0,150.0,12.0,8.0,0.27,150.0,150.0,12.0,1.0
src/68_recursion/vtorhorec.F90,5251cfd,32.0,32.0,6.0,419.0,52.0,301.0,79.0,2.0,0.0,1.0,1.0,911.0,107.0,604.0,115.0,417.0,227.0,432.0,65.0,367.0,64.0,64.0,13.0,9.0,0.38,64.0,64.0,13.0,1.0
src/66_wfs/m_esymm.F90,5251cfd,11.0,11.0,2.0,112.0,18.0,67.0,30.0,11.0,1.0,1.0,9.0,1660.0,282.0,810.0,270.0,501.0,622.0,687.0,172.0,515.0,34.0,33.0,17.0,7.0,0.77,128.0,127.0,31.0,1.0
src/72_response/elt_ewald.F90,5251cfd,48.0,48.0,1.0,394.0,51.0,268.0,91.0,1.0,0.0,1.0,1.0,445.0,55.0,270.0,44.0,225.0,138.0,239.0,31.0,208.0,48.0,48.0,1.0,11.0,0.51,48.0,48.0,1.0,1.0
src/44_abitypes_defs/m_orbmag.F90,5251cfd,14.0,14.0,0.0,228.0,43.0,158.0,31.0,3.0,0.0,1.0,1.0,765.0,134.0,478.0,171.0,306.0,169.0,342.0,64.0,278.0,43.0,43.0,1.0,10.0,0.35,43.0,43.0,1.0,1.0
src/65_paw/m_orbmag.F90,5251cfd,14.0,14.0,0.0,228.0,43.0,158.0,31.0,3.0,0.0,1.0,1.0,765.0,134.0,478.0,171.0,306.0,169.0,342.0,64.0,278.0,43.0,43.0,1.0,10.0,0.35,43.0,43.0,1.0,1.0
src/67_common/initorbmag.F90,5251cfd,14.0,14.0,0.0,228.0,43.0,158.0,31.0,3.0,0.0,1.0,1.0,765.0,134.0,478.0,171.0,306.0,169.0,342.0,64.0,278.0,43.0,43.0,1.0,10.0,0.35,43.0,43.0,1.0,1.0
src/67_common/orbmag.F90,5251cfd,14.0,14.0,0.0,228.0,43.0,158.0,31.0,3.0,0.0,1.0,1.0,765.0,134.0,478.0,171.0,306.0,169.0,342.0,64.0,278.0,43.0,43.0,1.0,10.0,0.35,43.0,43.0,1.0,1.0
src/67_common/optics_vloc.F90,5251cfd,24.0,24.0,7.0,235.0,36.0,161.0,44.0,1.0,0.0,1.0,1.0,289.0,39.0,163.0,50.0,112.0,95.0,147.0,35.0,112.0,24.0,24.0,7.0,7.0,0.58,24.0,24.0,7.0,1.0
src/66_wfs/getgsc.F90,5251cfd,12.0,12.0,3.0,133.0,24.0,87.0,24.0,1.0,0.0,1.0,1.0,195.0,27.0,89.0,37.0,51.0,83.0,87.0,25.0,62.0,12.0,12.0,3.0,2.0,0.93,12.0,12.0,3.0,1.0
src/80_tdep/m_tdep_abitypes.F90,5251cfd,9.0,9.0,3.0,79.0,8.0,58.0,14.0,6.0,1.0,1.0,6.0,532.0,64.0,380.0,130.0,251.0,101.0,356.0,106.0,250.0,30.0,30.0,18.0,9.0,0.27,55.0,55.0,23.0,1.0
src/68_rsprc/newvtr.F90,5251cfd,35.0,35.0,0.0,246.0,25.0,190.0,32.0,2.0,0.0,1.0,1.0,639.0,54.0,383.0,109.0,271.0,208.0,327.0,63.0,264.0,71.0,71.0,1.0,6.0,0.54,71.0,71.0,1.0,1.0
src/72_response/dfpt_newvtr.F90,5251cfd,35.0,35.0,0.0,246.0,25.0,190.0,32.0,2.0,0.0,1.0,1.0,639.0,54.0,383.0,109.0,271.0,208.0,327.0,63.0,264.0,71.0,71.0,1.0,6.0,0.54,71.0,71.0,1.0,1.0
src/17_libtetra_ext/libtetrabz_polcmplx_mod.F90,5251cfd,4.0,4.0,1.0,78.0,2.0,44.0,32.0,10.0,1.0,1.0,10.0,858.0,24.0,456.0,97.0,358.0,384.0,393.0,87.0,306.0,15.0,15.0,7.0,4.0,0.84,48.0,48.0,16.0,1.0
src/66_wfs/prep_bandfft_tabs.F90,5251cfd,11.0,11.0,1.0,148.0,23.0,112.0,14.0,1.0,0.0,1.0,1.0,188.0,26.0,114.0,54.0,59.0,51.0,79.0,24.0,55.0,11.0,11.0,1.0,2.0,0.45,11.0,11.0,1.0,1.0
src/56_xc/dfpt_mkvxc_noncoll.F90,5251cfd,5.0,5.0,0.0,70.0,13.0,43.0,15.0,2.0,0.0,1.0,1.0,213.0,29.0,89.0,44.0,44.0,99.0,65.0,25.0,40.0,11.0,11.0,1.0,3.0,1.11,11.0,11.0,1.0,1.0
src/66_nonlocal/m_fock.F90,5251cfd,10.0,10.0,2.0,104.0,16.0,57.0,32.0,18.0,1.0,1.0,16.0,2650.0,405.0,1142.0,399.0,739.0,1137.0,1065.0,266.0,799.0,53.0,53.0,10.0,10.0,1.0,191.0,191.0,39.0,1.0
src/68_dmft/m_matlu.F90,5251cfd,14.0,14.0,1.0,87.0,7.0,58.0,26.0,24.0,1.0,1.0,24.0,2938.0,238.0,1435.0,411.0,1023.0,1378.0,1310.0,340.0,970.0,55.0,55.0,9.0,11.0,0.96,338.0,338.0,32.0,1.0
src/56_recipspace/m_kg.F90,5251cfd,9.0,8.0,1.0,92.0,15.0,53.0,25.0,8.0,1.0,1.0,8.0,1111.0,147.0,452.0,136.0,315.0,530.0,398.0,123.0,275.0,16.0,16.0,4.0,4.0,1.17,73.0,71.0,11.0,1.0
src/57_iovars/invars2.F90,5251cfd,162.0,162.0,1.0,601.0,116.0,452.0,37.0,5.0,0.0,1.0,1.0,3077.0,584.0,2265.0,117.0,2093.0,252.0,2563.0,42.0,2521.0,813.0,813.0,5.0,7.0,0.11,813.0,813.0,5.0,1.0
src/70_gw/setup_sigma.F90,5251cfd,258.0,255.0,10.0,2332.0,295.0,1528.0,592.0,1.0,0.0,1.0,1.0,2421.0,298.0,1530.0,386.0,1119.0,678.0,1276.0,155.0,1121.0,258.0,255.0,10.0,8.0,0.44,258.0,255.0,10.0,1.0
src/95_drive/sigma.F90,5251cfd,258.0,255.0,10.0,2332.0,295.0,1528.0,592.0,1.0,0.0,1.0,1.0,2421.0,298.0,1530.0,386.0,1119.0,678.0,1276.0,155.0,1121.0,258.0,255.0,10.0,8.0,0.44,258.0,255.0,10.0,1.0
src/64_psp/atm2fft.F90,5251cfd,31.0,31.0,1.0,200.0,19.0,150.0,32.0,4.0,0.0,1.0,4.0,904.0,72.0,579.0,102.0,476.0,260.0,552.0,73.0,479.0,124.0,124.0,1.0,0.0,0.45,127.0,127.0,4.0,1.0
src/57_iovars/indefo.F90,5251cfd,32.0,32.0,1.0,839.0,37.0,684.0,134.0,1.0,0.0,1.0,1.0,885.0,40.0,686.0,16.0,639.0,177.0,668.0,13.0,655.0,32.0,32.0,1.0,3.0,0.26,32.0,32.0,1.0,1.0
src/65_paw/nhatgrid.F90,5251cfd,8.0,8.0,0.0,54.0,7.0,40.0,7.0,4.0,0.0,1.0,1.0,293.0,33.0,162.0,58.0,103.0,102.0,146.0,32.0,114.0,33.0,33.0,1.0,5.0,0.63,33.0,33.0,1.0,1.0
src/65_paw/wvl_nhatgrid.F90,5251cfd,8.0,8.0,0.0,54.0,7.0,40.0,7.0,4.0,0.0,1.0,1.0,293.0,33.0,162.0,58.0,103.0,102.0,146.0,32.0,114.0,33.0,33.0,1.0,5.0,0.63,33.0,33.0,1.0,1.0
src/95_drive/timana.F90,5251cfd,170.0,76.0,111.0,1653.0,171.0,1330.0,180.0,1.0,0.0,1.0,1.0,1760.0,174.0,1332.0,34.0,1267.0,284.0,1448.0,31.0,1417.0,170.0,76.0,111.0,8.0,0.21,170.0,76.0,111.0,1.0
src/65_paw/pawdenpot.F90,5251cfd,52.0,52.0,0.0,306.0,33.0,237.0,44.0,3.0,0.0,1.0,1.0,1017.0,104.0,713.0,127.0,585.0,227.0,633.0,55.0,578.0,157.0,157.0,1.0,7.0,0.32,157.0,157.0,1.0,1.0
src/77_ddb/m_ifc.F90,5251cfd,13.0,13.0,3.0,131.0,20.0,85.0,27.0,20.0,1.0,1.0,19.0,3503.0,528.0,1799.0,557.0,1180.0,1238.0,1612.0,389.0,1223.0,54.0,54.0,8.0,6.0,0.69,276.0,275.0,62.0,1.0
src/65_paw/pawuj_ini.F90,5251cfd,3.0,3.0,1.0,61.0,9.0,38.0,14.0,1.0,0.0,1.0,1.0,98.0,12.0,40.0,17.0,22.0,48.0,33.0,11.0,22.0,3.0,3.0,1.0,2.0,1.2,3.0,3.0,1.0,1.0
src/67_common/mkresi.F90,5251cfd,12.0,12.0,3.0,138.0,22.0,92.0,26.0,1.0,0.0,1.0,1.0,185.0,25.0,94.0,37.0,56.0,70.0,81.0,27.0,54.0,12.0,12.0,3.0,4.0,0.74,12.0,12.0,3.0,1.0
src/64_psp/pspini.F90,5251cfd,28.0,28.0,2.0,190.0,23.0,137.0,37.0,3.0,0.0,2.0,2.0,669.0,76.0,415.0,104.0,310.0,204.0,380.0,64.0,316.0,84.0,84.0,7.0,12.0,0.49,86.0,86.0,8.0,1.0
src/68_recursion/getngrec.F90,5251cfd,22.0,22.0,7.0,158.0,21.0,110.0,30.0,2.0,0.0,1.0,2.0,343.0,42.0,210.0,31.0,178.0,99.0,198.0,26.0,172.0,43.0,43.0,13.0,0.0,0.47,44.0,44.0,14.0,1.0
src/68_dmft/dmft_solve.F90,5251cfd,10.0,10.0,1.0,232.0,31.0,121.0,86.0,2.0,0.0,1.0,1.0,516.0,66.0,244.0,53.0,190.0,219.0,211.0,45.0,166.0,21.0,21.0,3.0,2.0,0.9,21.0,21.0,3.0,1.0
src/67_common/m_epjdos.F90,5251cfd,16.0,16.0,1.0,137.0,20.0,96.0,27.0,12.0,1.0,1.0,11.0,1909.0,276.0,1103.0,276.0,740.0,612.0,889.0,191.0,698.0,70.0,70.0,9.0,9.0,0.55,198.0,197.0,19.0,1.0
src/68_recursion/first_rec.F90,5251cfd,0.0,0.0,0.0,55.0,8.0,36.0,12.0,4.0,0.0,1.0,1.0,281.0,37.0,150.0,26.0,25.0,103.0,48.0,23.0,25.0,2.0,2.0,1.0,1.0,0.69,2.0,2.0,1.0,1.0
src/72_response/dfpt_rhofermi.F90,5251cfd,10.0,10.0,0.0,94.0,12.0,70.0,13.0,7.0,0.0,1.0,1.0,793.0,88.0,492.0,172.0,319.0,223.0,418.0,97.0,321.0,70.0,70.0,4.0,6.0,0.45,70.0,70.0,4.0,1.0
src/57_iovars/outvar_i_n.F90,5251cfd,112.0,112.0,1.0,1026.0,201.0,716.0,141.0,1.0,0.0,1.0,1.0,1105.0,204.0,718.0,73.0,634.0,217.0,684.0,34.0,650.0,112.0,112.0,1.0,4.0,0.3,112.0,112.0,1.0,1.0
src/95_drive/gstateimg.F90,5251cfd,30.0,30.0,3.0,255.0,31.0,192.0,40.0,3.0,0.0,2.0,2.0,933.0,99.0,580.0,160.0,410.0,283.0,479.0,98.0,381.0,75.0,75.0,7.0,5.0,0.49,90.0,90.0,10.0,1.0
src/67_common/forstr.F90,5251cfd,15.0,15.0,0.0,156.0,15.0,122.0,20.0,2.0,0.0,1.0,1.0,486.0,34.0,246.0,109.0,135.0,212.0,192.0,81.0,111.0,30.0,30.0,1.0,4.0,0.86,30.0,30.0,1.0,1.0
src/68_dmft/impurity_solve.F90,5251cfd,10.0,10.0,0.0,129.0,18.0,66.0,49.0,2.0,0.0,1.0,1.0,304.0,40.0,135.0,39.0,95.0,140.0,123.0,35.0,88.0,20.0,20.0,1.0,3.0,1.04,20.0,20.0,1.0,1.0
src/66_wfs/m_invovl.F90,5251cfd,9.0,9.0,2.0,99.0,15.0,68.0,17.0,6.0,1.0,1.0,6.0,807.0,125.0,432.0,166.0,265.0,260.0,389.0,134.0,255.0,27.0,27.0,6.0,6.0,0.6,54.0,54.0,13.0,1.0
src/69_wfdesc/m_wfd.F90,5251cfd,7.0,7.0,1.0,66.0,13.0,38.0,15.0,65.0,1.0,1.0,61.0,6794.0,1133.0,2684.0,1069.0,1616.0,3135.0,2518.0,825.0,1693.0,35.0,35.0,6.0,8.0,1.17,489.0,482.0,82.0,1.0
src/72_response/dfpt_vtowfk.F90,5251cfd,25.0,25.0,2.0,236.0,31.0,164.0,42.0,2.0,0.0,1.0,1.0,596.0,65.0,331.0,119.0,211.0,206.0,277.0,70.0,207.0,51.0,51.0,5.0,4.0,0.62,51.0,51.0,5.0,1.0
src/65_paw/pawmknhat.F90,5251cfd,53.0,53.0,1.0,262.0,20.0,216.0,31.0,2.0,0.0,1.0,1.0,599.0,43.0,434.0,94.0,339.0,134.0,400.0,48.0,352.0,107.0,107.0,3.0,9.0,0.31,107.0,107.0,3.0,1.0
src/57_iovars/ingeobld.F90,5251cfd,88.0,88.0,1.0,637.0,79.0,480.0,78.0,1.0,0.0,1.0,1.0,687.0,82.0,482.0,63.0,418.0,125.0,374.0,28.0,346.0,88.0,88.0,1.0,7.0,0.26,88.0,88.0,1.0,1.0
src/54_abiutil/calcdensph.F90,5251cfd,45.0,45.0,7.0,488.0,78.0,345.0,80.0,1.0,0.0,1.0,1.0,542.0,81.0,347.0,40.0,306.0,131.0,330.0,37.0,293.0,45.0,45.0,7.0,6.0,0.38,45.0,45.0,7.0,1.0
src/79_seqpar_mpi/inwffil.F90,5251cfd,54.0,54.0,3.0,429.0,49.0,319.0,66.0,2.0,0.0,1.0,1.0,981.0,101.0,640.0,140.0,497.0,252.0,568.0,60.0,508.0,108.0,108.0,7.0,8.0,0.39,108.0,108.0,7.0,1.0
src/66_wfs/rayleigh_ritz.F90,5251cfd,6.0,6.0,0.0,78.0,13.0,52.0,13.0,3.0,0.0,2.0,2.0,780.0,108.0,371.0,47.0,69.0,304.0,106.0,34.0,72.0,14.0,14.0,1.0,3.0,0.82,18.0,18.0,2.0,1.0
src/67_common/m_eprenorms.F90,5251cfd,4.0,4.0,1.0,48.0,11.0,25.0,12.0,5.0,1.0,1.0,5.0,480.0,97.0,161.0,88.0,57.0,228.0,124.0,67.0,57.0,9.0,9.0,1.0,4.0,1.42,21.0,21.0,5.0,1.0
src/72_response/m_ddb_hdr.F90,5251cfd,27.0,27.0,1.0,174.0,15.0,127.0,33.0,15.0,1.0,1.0,15.0,3355.0,311.0,1988.0,375.0,1612.0,1086.0,1836.0,260.0,1576.0,110.0,110.0,3.0,8.0,0.55,408.0,408.0,19.0,1.0
src/17_libtetra_ext/libtetrabz_common.F90,5251cfd,3.0,3.0,1.0,43.0,2.0,25.0,16.0,19.0,1.0,1.0,19.0,931.0,40.0,492.0,161.0,313.0,402.0,461.0,155.0,306.0,13.0,13.0,8.0,5.0,0.82,59.0,59.0,31.0,1.0
src/68_recursion/gran_potrec.F90,5251cfd,17.0,17.0,9.0,146.0,29.0,95.0,22.0,2.0,0.0,1.0,2.0,331.0,57.0,186.0,31.0,154.0,92.0,194.0,28.0,166.0,34.0,34.0,18.0,0.0,0.49,35.0,35.0,19.0,1.0
src/65_paw/pawmknhat_psipsi.F90,5251cfd,69.0,69.0,1.0,391.0,37.0,321.0,50.0,1.0,0.0,1.0,1.0,459.0,40.0,323.0,74.0,248.0,115.0,308.0,47.0,261.0,69.0,69.0,1.0,8.0,0.36,69.0,69.0,1.0,1.0
src/56_recipspace/m_double_grid.F90,5251cfd,5.0,5.0,2.0,68.0,13.0,40.0,14.0,10.0,1.0,1.0,10.0,1131.0,201.0,447.0,202.0,244.0,494.0,383.0,157.0,226.0,19.0,19.0,9.0,8.0,1.11,59.0,59.0,23.0,1.0
src/17_libtetra_ext/libtetrabz_fermigr_mod.F90,5251cfd,9.0,9.0,1.0,97.0,2.0,58.0,37.0,4.0,1.0,1.0,4.0,439.0,10.0,243.0,59.0,183.0,193.0,213.0,47.0,166.0,15.0,15.0,1.0,4.0,0.79,38.0,38.0,4.0,1.0
src/70_gw/gwls_QR_factorization.F90,5251cfd,10.0,10.0,1.0,183.0,53.0,87.0,61.0,4.0,1.0,1.0,4.0,895.0,242.0,371.0,121.0,249.0,360.0,293.0,91.0,202.0,36.0,36.0,1.0,4.0,0.97,42.0,42.0,4.0,1.0
src/64_psp/upf2abinit.F90,5251cfd,6.0,6.0,3.0,104.0,15.0,60.0,34.0,2.0,0.0,1.0,1.0,273.0,34.0,122.0,53.0,68.0,130.0,98.0,33.0,65.0,13.0,13.0,7.0,3.0,1.07,13.0,13.0,7.0,1.0
src/77_ddb/get_tau_k.F90,5251cfd,50.0,50.0,11.0,432.0,62.0,335.0,84.0,2.0,0.0,1.0,1.0,908.0,128.0,673.0,163.0,509.0,208.0,558.0,70.0,488.0,100.0,100.0,22.0,9.0,0.31,100.0,100.0,22.0,1.0
src/77_ddb/ddb_diel.F90,5251cfd,43.0,43.0,1.0,510.0,55.0,329.0,128.0,2.0,0.0,1.0,2.0,819.0,87.0,475.0,64.0,394.0,265.0,400.0,41.0,359.0,56.0,56.0,1.0,5.0,0.56,87.0,87.0,2.0,1.0
src/98_main/aim.F90,5251cfd,48.0,48.0,4.0,358.0,61.0,229.0,71.0,1.0,0.0,1.0,1.0,397.0,64.0,231.0,43.0,184.0,107.0,214.0,29.0,185.0,48.0,48.0,4.0,3.0,0.46,48.0,48.0,4.0,1.0
src/78_eph/m_gkk.F90,5251cfd,9.0,9.0,3.0,157.0,29.0,96.0,34.0,4.0,1.0,1.0,3.0,800.0,137.0,426.0,198.0,198.0,254.0,336.0,126.0,210.0,20.0,20.0,7.0,5.0,0.6,36.0,36.0,12.0,1.0
src/67_common/mlwfovlp.F90,5251cfd,54.0,54.0,30.0,433.0,26.0,284.0,161.0,3.0,0.0,1.0,2.0,1316.0,72.0,826.0,158.0,577.0,527.0,643.0,84.0,559.0,162.0,162.0,91.0,1.0,0.64,164.0,164.0,92.0,1.0
src/77_ddb/ftgkk.F90,5251cfd,10.0,10.0,0.0,91.0,14.0,52.0,24.0,3.0,0.0,2.0,2.0,391.0,50.0,159.0,40.0,118.0,185.0,130.0,34.0,96.0,24.0,24.0,1.0,7.0,1.16,30.0,30.0,2.0,1.0
src/77_ddb/test_ftgkk.F90,5251cfd,10.0,10.0,0.0,91.0,14.0,52.0,24.0,3.0,0.0,2.0,2.0,391.0,50.0,159.0,40.0,118.0,185.0,130.0,34.0,96.0,24.0,24.0,1.0,7.0,1.16,30.0,30.0,2.0,1.0
src/52_fft_mpi_noabirule/m_sgfft.F90,5251cfd,41.0,40.0,1.0,385.0,40.0,282.0,70.0,14.0,1.0,1.0,14.0,6177.0,616.0,3969.0,355.0,3597.0,1704.0,3729.0,228.0,3501.0,159.0,159.0,4.0,8.0,0.43,574.0,571.0,17.0,1.0
src/56_xc/hartre.F90,5251cfd,11.0,11.0,0.0,71.0,10.0,50.0,12.0,3.0,0.0,1.0,1.0,272.0,35.0,154.0,41.0,112.0,90.0,162.0,32.0,130.0,33.0,33.0,1.0,6.0,0.58,33.0,33.0,1.0,1.0
src/56_xc/xcpot.F90,5251cfd,15.0,15.0,0.0,98.0,13.0,71.0,16.0,3.0,0.0,1.0,1.0,383.0,44.0,215.0,58.0,156.0,134.0,193.0,29.0,164.0,47.0,47.0,1.0,9.0,0.62,47.0,47.0,1.0,1.0
