Name,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,Bugs
dfpt_eltfrhar.f90,22.0,22.0,1.0,191.0,28.0,129.0,34.0,1.0,0.0,1.0,1.0,240.0,32.0,131.0,33.0,97.0,79.0,123.0,30.0,93.0,22.0,22.0,1.0,7.0,0.6,22.0,22.0,1.0,1.0
abi_xpotrf.f90,1.0,1.0,1.0,30.0,7.0,13.0,9.0,4.0,0.0,4.0,4.0,199.0,37.0,55.0,30.0,9.0,108.0,41.0,30.0,11.0,3.0,3.0,1.0,1.0,1.96,6.0,6.0,4.0,1.0
m_abihist.f90,3.0,3.0,1.0,79.0,15.0,47.0,16.0,23.0,1.0,1.0,23.0,2656.0,438.0,1160.0,296.0,302.0,1082.0,587.0,244.0,343.0,13.0,13.0,3.0,3.0,0.93,72.0,72.0,25.0,1.0
prep_wavef_sym_undo.f90,7.0,7.0,1.0,206.0,44.0,101.0,61.0,1.0,0.0,1.0,1.0,265.0,47.0,103.0,41.0,61.0,117.0,72.0,21.0,51.0,7.0,7.0,1.0,2.0,1.14,7.0,7.0,1.0,1.0
m_sigc.f90,56.0,54.0,5.0,431.0,55.0,296.0,100.0,4.0,1.0,1.0,4.0,2036.0,241.0,1229.0,343.0,873.0,651.0,1064.0,176.0,888.0,166.0,161.0,9.0,9.0,0.53,225.0,219.0,21.0,1.0
m_vtorhotf.f90,4.0,4.0,1.0,136.0,18.0,73.0,44.0,19.0,1.0,1.0,19.0,1626.0,215.0,744.0,353.0,390.0,669.0,597.0,214.0,383.0,6.0,6.0,1.0,2.0,0.9,90.0,90.0,19.0,1.0
m_dfpt_scfcv.f90,51.0,51.0,4.0,492.0,50.0,351.0,106.0,3.0,1.0,1.0,3.0,1865.0,168.0,1101.0,340.0,751.0,648.0,891.0,220.0,671.0,127.0,127.0,12.0,5.0,0.59,154.0,154.0,14.0,1.0
m_spacepar.f90,21.0,21.0,2.0,179.0,27.0,114.0,43.0,10.0,1.0,1.0,10.0,2244.0,300.0,1167.0,293.0,873.0,840.0,1113.0,199.0,914.0,45.0,45.0,13.0,12.0,0.72,215.0,215.0,22.0,1.0
m_dfti.f90,2.0,2.0,1.0,49.0,11.0,22.0,17.0,25.0,1.0,1.0,25.0,2583.0,446.0,707.0,321.0,149.0,1477.0,386.0,241.0,145.0,31.0,25.0,1.0,5.0,2.09,61.0,52.0,25.0,1.0
dmft_solve.f90,10.0,10.0,1.0,232.0,31.0,121.0,86.0,2.0,0.0,1.0,1.0,516.0,66.0,244.0,53.0,190.0,219.0,211.0,45.0,166.0,21.0,21.0,3.0,2.0,0.9,21.0,21.0,3.0,1.0
m_gpu_detect.f90,3.0,3.0,2.0,59.0,12.0,31.0,19.0,2.0,1.0,1.0,2.0,221.0,41.0,77.0,30.0,15.0,114.0,46.0,27.0,19.0,6.0,6.0,3.0,2.0,1.48,7.0,7.0,4.0,1.0
m_pred_moldyn.f90,33.0,33.0,1.0,329.0,43.0,205.0,88.0,1.0,1.0,1.0,1.0,431.0,55.0,219.0,48.0,170.0,166.0,192.0,37.0,155.0,33.0,33.0,1.0,6.0,0.76,33.0,33.0,1.0,1.0
m_multibinit_dataset.f90,75.0,75.0,1.0,472.0,54.0,381.0,38.0,4.0,1.0,1.0,4.0,2216.0,262.0,1651.0,338.0,1312.0,322.0,1264.0,148.0,1116.0,247.0,247.0,4.0,4.0,0.2,301.0,301.0,7.0,1.0
m_frskerker2.f90,2.0,2.0,1.0,30.0,6.0,15.0,8.0,5.0,1.0,1.0,5.0,324.0,50.0,98.0,60.0,37.0,180.0,89.0,53.0,36.0,3.0,3.0,1.0,2.0,1.84,11.0,11.0,5.0,1.0
m_dfpt_rhotov.f90,37.0,37.0,1.0,273.0,40.0,181.0,58.0,1.0,1.0,1.0,1.0,395.0,52.0,197.0,65.0,131.0,154.0,174.0,46.0,128.0,37.0,37.0,1.0,4.0,0.78,37.0,37.0,1.0,1.0
m_pawmkaewf.f90,26.0,26.0,0.0,302.0,43.0,217.0,54.0,2.0,1.0,1.0,1.0,748.0,99.0,468.0,142.0,273.0,208.0,364.0,82.0,282.0,52.0,52.0,1.0,7.0,0.44,52.0,52.0,1.0,1.0
m_dfpt_mkvxc.f90,34.0,34.0,1.0,251.0,30.0,197.0,42.0,2.0,1.0,1.0,2.0,717.0,75.0,409.0,83.0,325.0,271.0,345.0,55.0,290.0,51.0,51.0,1.0,6.0,0.66,68.0,68.0,2.0,1.0
m_ptg_C6h.f90,2.0,2.0,1.0,288.0,17.0,259.0,12.0,1.0,1.0,1.0,1.0,338.0,26.0,264.0,31.0,232.0,50.0,247.0,14.0,233.0,2.0,2.0,1.0,1.0,0.19,2.0,2.0,1.0,1.0
mrgdv.f90,15.0,11.0,5.0,163.0,31.0,108.0,24.0,1.0,0.0,1.0,1.0,205.0,34.0,110.0,33.0,75.0,63.0,100.0,22.0,78.0,15.0,11.0,5.0,3.0,0.57,15.0,11.0,5.0,1.0
m_dft_energy.f90,50.0,50.0,4.0,415.0,47.0,311.0,59.0,2.0,1.0,1.0,2.0,1085.0,109.0,667.0,199.0,459.0,316.0,563.0,127.0,436.0,88.0,88.0,6.0,6.0,0.47,100.0,100.0,9.0,1.0
m_dfpt_cgwf.f90,128.0,128.0,10.0,980.0,94.0,643.0,260.0,1.0,1.0,1.0,1.0,1133.0,106.0,663.0,142.0,520.0,383.0,586.0,63.0,523.0,128.0,128.0,10.0,5.0,0.58,128.0,128.0,10.0,1.0
m_iterators.f90,2.0,2.0,1.0,28.0,7.0,11.0,8.0,10.0,1.0,1.0,10.0,654.0,139.0,178.0,127.0,44.0,349.0,173.0,121.0,52.0,7.0,7.0,1.0,2.0,1.96,23.0,23.0,10.0,1.0
m_phpi.f90,13.0,13.0,6.0,208.0,44.0,125.0,43.0,3.0,1.0,1.0,3.0,795.0,155.0,419.0,180.0,206.0,238.0,325.0,108.0,217.0,37.0,37.0,17.0,6.0,0.57,40.0,40.0,19.0,1.0
abi_xhpgv.f90,2.0,2.0,1.0,38.0,8.0,21.0,10.0,7.0,0.0,7.0,7.0,384.0,69.0,149.0,104.0,24.0,174.0,130.0,100.0,30.0,5.0,5.0,1.0,1.0,1.17,14.0,14.0,7.0,1.0
m_eph_driver.f90,4.0,3.0,0.0,41.0,5.0,27.0,9.0,14.0,1.0,1.0,1.0,691.0,90.0,392.0,111.0,274.0,223.0,358.0,89.0,269.0,59.0,54.0,1.0,4.0,0.57,59.0,54.0,1.0,1.0
m_kg.f90,9.0,8.0,1.0,92.0,15.0,53.0,25.0,8.0,1.0,1.0,8.0,1111.0,147.0,452.0,136.0,315.0,530.0,398.0,123.0,275.0,16.0,16.0,4.0,4.0,1.17,73.0,71.0,11.0,1.0
m_bethe_salpeter.f90,55.0,50.0,2.0,691.0,109.0,450.0,153.0,3.0,1.0,1.0,3.0,2357.0,344.0,1417.0,442.0,965.0,664.0,1173.0,232.0,941.0,86.0,76.0,4.0,5.0,0.47,165.0,151.0,6.0,1.0
dfpt_newvtr.f90,61.0,61.0,1.0,337.0,33.0,271.0,36.0,1.0,0.0,1.0,1.0,437.0,36.0,273.0,71.0,201.0,133.0,249.0,40.0,209.0,61.0,61.0,1.0,6.0,0.49,61.0,61.0,1.0,1.0
m_ptg_C3.f90,2.0,2.0,1.0,72.0,8.0,52.0,12.0,1.0,1.0,1.0,1.0,122.0,17.0,57.0,22.0,34.0,50.0,49.0,14.0,35.0,2.0,2.0,1.0,1.0,0.88,2.0,2.0,1.0,1.0
m_gwls_ComputePoles.f90,12.0,12.0,3.0,153.0,41.0,86.0,44.0,4.0,1.0,1.0,5.0,781.0,190.0,382.0,128.0,253.0,281.0,351.0,109.0,242.0,27.0,27.0,9.0,4.0,0.74,48.0,48.0,12.0,1.0
m_predict_neb.f90,30.0,30.0,1.0,249.0,24.0,192.0,51.0,1.0,1.0,1.0,1.0,355.0,36.0,208.0,70.0,137.0,131.0,169.0,33.0,136.0,30.0,30.0,1.0,5.0,0.63,30.0,30.0,1.0,1.0
m_gwls_ComputeCorrelationEnergy.f90,9.0,9.0,1.0,290.0,87.0,149.0,74.0,6.0,1.0,1.0,6.0,1944.0,550.0,932.0,242.0,689.0,581.0,828.0,203.0,625.0,15.0,15.0,1.0,3.0,0.62,54.0,54.0,6.0,1.0
m_symlist.f90,68.0,63.0,3.0,197.0,36.0,140.0,21.0,4.0,1.0,1.0,4.0,968.0,164.0,573.0,40.0,532.0,235.0,818.0,39.0,779.0,165.0,157.0,10.0,3.0,0.41,273.0,255.0,13.0,1.0
m_spin_hist.f90,4.0,4.0,1.0,32.0,4.0,21.0,6.0,8.0,1.0,1.0,8.0,606.0,66.0,220.0,118.0,101.0,322.0,179.0,80.0,99.0,15.0,15.0,1.0,1.0,1.46,34.0,34.0,8.0,1.0
m_chi0tk.f90,14.0,13.0,3.0,109.0,17.0,64.0,31.0,16.0,1.0,1.0,16.0,2500.0,332.0,1064.0,331.0,722.0,1155.0,1007.0,265.0,742.0,36.0,35.0,15.0,8.0,1.09,233.0,215.0,55.0,1.0
pawgrnl.f90,149.0,149.0,2.0,725.0,46.0,618.0,76.0,2.0,0.0,1.0,1.0,1544.0,96.0,1239.0,168.0,1070.0,243.0,1124.0,72.0,1052.0,299.0,299.0,4.0,12.0,0.2,299.0,299.0,4.0,1.0
m_pred_verlet.f90,70.0,70.0,1.0,479.0,51.0,326.0,102.0,1.0,1.0,1.0,1.0,578.0,63.0,340.0,61.0,278.0,177.0,301.0,39.0,262.0,70.0,70.0,1.0,5.0,0.52,70.0,70.0,1.0,1.0
m_a2ftr.f90,81.0,81.0,20.0,788.0,112.0,577.0,182.0,3.0,1.0,1.0,3.0,2551.0,355.0,1761.0,370.0,1390.0,691.0,1482.0,180.0,1302.0,100.0,100.0,23.0,10.0,0.39,245.0,245.0,62.0,1.0
m_pred_langevin.f90,84.0,84.0,1.0,656.0,85.0,406.0,172.0,1.0,1.0,1.0,1.0,741.0,97.0,421.0,69.0,351.0,232.0,387.0,46.0,341.0,84.0,84.0,1.0,7.0,0.55,84.0,84.0,1.0,1.0
m_nonlinear.f90,23.0,23.0,2.0,271.0,39.0,194.0,42.0,6.0,1.0,1.0,4.0,1769.0,238.0,1185.0,375.0,809.0,379.0,900.0,165.0,735.0,108.0,108.0,10.0,6.0,0.32,141.0,141.0,13.0,1.0
m_ebands.f90,7.0,7.0,2.0,75.0,13.0,45.0,17.0,51.0,1.0,1.0,51.0,5547.0,907.0,2453.0,840.0,1497.0,2337.0,2147.0,612.0,1535.0,26.0,26.0,14.0,6.0,0.95,396.0,381.0,130.0,1.0
m_abi_linalg.f90,1.0,1.0,0.0,20.0,4.0,9.0,6.0,18.0,1.0,1.0,7.0,994.0,195.0,355.0,183.0,66.0,472.0,220.0,150.0,70.0,9.0,9.0,3.0,2.0,1.33,25.0,25.0,11.0,1.0
m_vdw_dftd3.f90,76.0,72.0,9.0,521.0,25.0,407.0,115.0,3.0,1.0,1.0,3.0,1639.0,74.0,1222.0,266.0,955.0,427.0,1124.0,136.0,988.0,226.0,215.0,26.0,0.0,0.35,228.0,217.0,28.0,1.0
initberry.f90,164.0,164.0,62.0,1335.0,265.0,823.0,289.0,1.0,0.0,1.0,1.0,1423.0,268.0,825.0,115.0,709.0,374.0,746.0,58.0,688.0,164.0,164.0,62.0,8.0,0.45,164.0,164.0,62.0,1.0
m_forces.f90,26.0,26.0,1.0,218.0,25.0,138.0,55.0,6.0,1.0,1.0,6.0,1667.0,171.0,856.0,255.0,597.0,649.0,805.0,164.0,641.0,70.0,70.0,3.0,4.0,0.76,156.0,156.0,8.0,1.0
m_gwls_GWlanczos.f90,10.0,10.0,1.0,218.0,55.0,117.0,85.0,3.0,1.0,1.0,4.0,789.0,184.0,381.0,128.0,252.0,346.0,281.0,102.0,179.0,15.0,15.0,3.0,3.0,0.91,30.0,30.0,5.0,1.0
m_sigx.f90,99.0,98.0,10.0,707.0,88.0,506.0,131.0,1.0,1.0,1.0,1.0,838.0,98.0,514.0,176.0,337.0,246.0,448.0,94.0,354.0,99.0,98.0,10.0,8.0,0.48,99.0,98.0,10.0,1.0
initmpi_world.f90,3.0,3.0,1.0,51.0,13.0,28.0,10.0,1.0,0.0,1.0,1.0,93.0,16.0,30.0,18.0,11.0,49.0,25.0,13.0,12.0,3.0,3.0,1.0,1.0,1.63,3.0,3.0,1.0,0.0
gaugetransfo.f90,3.0,3.0,1.0,59.0,17.0,26.0,18.0,1.0,0.0,1.0,1.0,110.0,21.0,28.0,15.0,12.0,65.0,23.0,13.0,10.0,3.0,3.0,1.0,2.0,2.32,3.0,3.0,1.0,0.0
dfpt_mkvxcstrgga.f90,38.0,38.0,1.0,190.0,24.0,127.0,48.0,1.0,0.0,1.0,1.0,275.0,28.0,129.0,32.0,96.0,129.0,134.0,21.0,113.0,38.0,38.0,1.0,3.0,1.0,38.0,38.0,1.0,0.0
optics_vloc.f90,24.0,24.0,7.0,235.0,36.0,161.0,44.0,1.0,0.0,1.0,1.0,289.0,39.0,163.0,50.0,112.0,95.0,147.0,35.0,112.0,24.0,24.0,7.0,7.0,0.58,24.0,24.0,7.0,0.0
setvtr.f90,45.0,45.0,0.0,308.0,29.0,221.0,67.0,2.0,0.0,1.0,1.0,755.0,61.0,445.0,110.0,325.0,270.0,382.0,75.0,307.0,90.0,90.0,1.0,7.0,0.61,90.0,90.0,1.0,0.0
pspnl_operat_rec.f90,9.0,9.0,2.0,109.0,19.0,61.0,34.0,2.0,0.0,1.0,2.0,256.0,39.0,117.0,41.0,75.0,113.0,108.0,31.0,77.0,17.0,17.0,3.0,0.0,0.97,18.0,18.0,4.0,0.0
pred_velverlet.f90,31.0,31.0,1.0,218.0,40.0,137.0,59.0,1.0,0.0,1.0,1.0,279.0,44.0,139.0,37.0,101.0,116.0,132.0,31.0,101.0,31.0,31.0,1.0,3.0,0.83,31.0,31.0,1.0,0.0
m_paral_atom.f90,5.0,5.0,1.0,47.0,8.0,24.0,14.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0,1.0,6.0,0.0,28.0,28.0,5.0,0.0
alloc_hamilt_gpu.f90,3.0,3.0,1.0,65.0,9.0,35.0,20.0,2.0,0.0,2.0,2.0,214.0,26.0,73.0,21.0,8.0,117.0,30.0,20.0,10.0,3.0,3.0,1.0,1.0,1.6,6.0,6.0,2.0,0.0
dfpt_prtene.f90,45.0,45.0,1.0,294.0,24.0,256.0,15.0,1.0,0.0,1.0,1.0,364.0,28.0,258.0,23.0,234.0,81.0,235.0,16.0,219.0,45.0,45.0,1.0,3.0,0.31,45.0,45.0,1.0,0.0
mkcore_paw.f90,9.0,9.0,1.0,86.0,13.0,59.0,17.0,4.0,0.0,1.0,1.0,384.0,57.0,238.0,68.0,169.0,104.0,217.0,51.0,166.0,37.0,37.0,7.0,10.0,0.44,37.0,37.0,7.0,0.0
eig2tot.f90,43.0,43.0,12.0,291.0,28.0,221.0,57.0,2.0,0.0,1.0,1.0,669.0,61.0,444.0,108.0,310.0,197.0,378.0,68.0,310.0,87.0,87.0,24.0,13.0,0.44,87.0,87.0,24.0,0.0
dfpt_eltfrxc.f90,31.0,31.0,0.0,268.0,33.0,194.0,45.0,2.0,0.0,1.0,1.0,620.0,70.0,391.0,107.0,283.0,171.0,344.0,55.0,289.0,63.0,63.0,1.0,8.0,0.44,63.0,63.0,1.0,0.0
m_ewald.f90,38.0,38.0,2.0,324.0,45.0,212.0,76.0,3.0,1.0,1.0,3.0,1150.0,153.0,652.0,92.0,517.0,379.0,559.0,73.0,486.0,73.0,73.0,4.0,12.0,0.58,116.0,116.0,6.0,0.0
dfpt_mkvxcgga.f90,8.0,8.0,0.0,117.0,11.0,94.0,21.0,2.0,0.0,1.0,1.0,325.0,25.0,190.0,41.0,148.0,130.0,140.0,29.0,111.0,17.0,17.0,1.0,4.0,0.68,17.0,17.0,1.0,0.0
dfpt_scfcv.f90,42.0,42.0,4.0,436.0,39.0,319.0,92.0,3.0,0.0,1.0,1.0,1503.0,121.0,960.0,281.0,669.0,468.0,759.0,174.0,585.0,127.0,127.0,12.0,5.0,0.49,127.0,127.0,12.0,0.0
m_tdep_latt.f90,20.0,20.0,1.0,158.0,13.0,106.0,48.0,2.0,1.0,1.0,2.0,373.0,39.0,251.0,79.0,175.0,103.0,304.0,56.0,248.0,34.0,34.0,1.0,3.0,0.41,40.0,40.0,2.0,0.0
xclb.f90,4.0,4.0,1.0,58.0,17.0,26.0,15.0,1.0,0.0,1.0,1.0,113.0,21.0,28.0,13.0,14.0,66.0,26.0,12.0,14.0,4.0,4.0,1.0,2.0,2.36,4.0,4.0,1.0,0.0
m_levenberg_marquardt.f90,15.0,14.0,6.0,185.0,49.0,64.0,70.0,8.0,1.0,1.0,11.0,1703.0,429.0,531.0,148.0,382.0,748.0,596.0,146.0,450.0,52.0,52.0,24.0,3.0,1.41,124.0,119.0,54.0,0.0
surpla.f90,1.0,1.0,1.0,18.0,4.0,8.0,6.0,1.0,0.0,1.0,1.0,28.0,7.0,9.0,4.0,4.0,13.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,1.44,1.0,1.0,1.0,0.0
nmsq_gam_sumfs.f90,4.0,4.0,0.0,69.0,16.0,35.0,17.0,2.0,0.0,1.0,1.0,184.0,36.0,73.0,30.0,42.0,78.0,61.0,24.0,37.0,9.0,9.0,1.0,5.0,1.07,9.0,9.0,1.0,0.0
m_bspline.f90,13.0,13.0,2.0,108.0,18.0,63.0,26.0,20.0,1.0,1.0,20.0,2348.0,454.0,1293.0,311.0,981.0,608.0,1251.0,270.0,981.0,53.0,53.0,13.0,7.0,0.47,277.0,277.0,59.0,0.0
conducti.f90,9.0,9.0,1.0,107.0,23.0,67.0,18.0,1.0,0.0,1.0,1.0,150.0,26.0,69.0,24.0,42.0,58.0,62.0,20.0,42.0,9.0,9.0,1.0,1.0,0.84,9.0,9.0,1.0,0.0
m_effective_potential.f90,10.0,10.0,1.0,116.0,18.0,77.0,21.0,24.0,1.0,1.0,24.0,3901.0,559.0,1926.0,433.0,1400.0,1441.0,1549.0,354.0,1195.0,49.0,47.0,1.0,9.0,0.75,249.0,245.0,24.0,0.0
pawdenpot.f90,52.0,52.0,0.0,305.0,33.0,237.0,43.0,3.0,0.0,1.0,1.0,1014.0,103.0,713.0,127.0,585.0,225.0,633.0,55.0,578.0,157.0,157.0,1.0,7.0,0.32,157.0,157.0,1.0,0.0
dfpt_mkvxc_noncoll.f90,5.0,5.0,0.0,70.0,13.0,43.0,15.0,2.0,0.0,1.0,1.0,213.0,29.0,89.0,44.0,44.0,99.0,65.0,25.0,40.0,11.0,11.0,1.0,3.0,1.11,11.0,11.0,1.0,0.0
pred_moldyn.f90,14.0,14.0,0.0,134.0,19.0,84.0,33.0,3.0,0.0,2.0,2.0,518.0,65.0,255.0,54.0,199.0,208.0,231.0,43.0,188.0,33.0,33.0,1.0,6.0,0.82,43.0,43.0,2.0,0.0
ptg_D6.f90,2.0,2.0,1.0,168.0,11.0,145.0,12.0,1.0,0.0,1.0,1.0,208.0,15.0,147.0,22.0,124.0,48.0,136.0,11.0,125.0,2.0,2.0,1.0,1.0,0.33,2.0,2.0,1.0,0.0
psp10nl.f90,36.0,36.0,1.0,232.0,31.0,181.0,24.0,1.0,0.0,1.0,1.0,280.0,34.0,183.0,30.0,152.0,69.0,136.0,17.0,119.0,36.0,36.0,1.0,6.0,0.38,36.0,36.0,1.0,0.0
symbrav.f90,22.0,19.0,2.0,136.0,13.0,102.0,22.0,2.0,0.0,1.0,1.0,322.0,29.0,207.0,36.0,170.0,92.0,180.0,24.0,156.0,44.0,39.0,5.0,4.0,0.44,44.0,39.0,5.0,0.0
rdnpw.f90,12.0,12.0,1.0,103.0,22.0,60.0,21.0,1.0,0.0,1.0,1.0,154.0,26.0,62.0,18.0,43.0,68.0,43.0,10.0,33.0,12.0,12.0,1.0,2.0,1.1,12.0,12.0,1.0,0.0
m_fock.f90,11.0,11.0,2.0,118.0,18.0,64.0,36.0,16.0,1.0,1.0,16.0,2654.0,405.0,1146.0,402.0,740.0,1137.0,1069.0,269.0,800.0,53.0,53.0,10.0,10.0,0.99,191.0,191.0,39.0,0.0
d2c_weights.f90,268.0,268.0,1.0,828.0,35.0,779.0,71.0,1.0,0.0,1.0,1.0,870.0,38.0,781.0,23.0,757.0,110.0,773.0,19.0,754.0,268.0,268.0,1.0,10.0,0.14,268.0,268.0,1.0,0.0
metric_so.f90,4.0,4.0,1.0,89.0,10.0,30.0,51.0,1.0,0.0,1.0,1.0,149.0,14.0,32.0,10.0,21.0,107.0,30.0,9.0,21.0,4.0,4.0,1.0,3.0,3.34,4.0,4.0,1.0,0.0
m_matlu.f90,14.0,14.0,1.0,87.0,7.0,58.0,26.0,24.0,1.0,1.0,24.0,2938.0,238.0,1435.0,411.0,1023.0,1378.0,1310.0,340.0,970.0,55.0,55.0,9.0,11.0,0.96,338.0,338.0,32.0,0.0
gran_potrec.f90,17.0,17.0,9.0,146.0,29.0,95.0,22.0,2.0,0.0,1.0,2.0,330.0,56.0,186.0,31.0,154.0,92.0,194.0,28.0,166.0,34.0,34.0,18.0,0.0,0.49,35.0,35.0,19.0,0.0
opernl3.f90,31.0,31.0,0.0,266.0,28.0,142.0,97.0,2.0,0.0,1.0,1.0,638.0,59.0,286.0,45.0,240.0,296.0,283.0,29.0,254.0,63.0,63.0,1.0,9.0,1.03,63.0,63.0,1.0,0.0
cont13.f90,1.0,1.0,1.0,61.0,13.0,31.0,17.0,1.0,0.0,1.0,1.0,110.0,17.0,33.0,8.0,24.0,62.0,13.0,7.0,6.0,1.0,1.0,1.0,0.0,1.88,1.0,1.0,1.0,0.0
m_fftw3.f90,2.0,2.0,1.0,113.0,21.0,64.0,29.0,46.0,1.0,1.0,46.0,8126.0,1345.0,3322.0,629.0,205.0,3581.0,650.0,436.0,214.0,32.0,26.0,1.0,5.0,1.08,103.0,93.0,46.0,0.0
irreducible_set_pert.f90,19.0,19.0,12.0,112.0,22.0,58.0,35.0,1.0,0.0,1.0,1.0,172.0,26.0,60.0,12.0,47.0,91.0,59.0,11.0,48.0,19.0,19.0,12.0,10.0,1.52,19.0,19.0,12.0,0.0
outscfcv.f90,60.0,60.0,0.0,532.0,78.0,387.0,84.0,2.0,0.0,1.0,1.0,1192.0,160.0,776.0,194.0,564.0,293.0,609.0,127.0,482.0,120.0,120.0,1.0,6.0,0.38,120.0,120.0,1.0,0.0
get_nv_fs_en.f90,16.0,16.0,0.0,240.0,45.0,181.0,25.0,2.0,0.0,1.0,1.0,549.0,93.0,364.0,66.0,297.0,117.0,294.0,36.0,258.0,32.0,32.0,1.0,5.0,0.32,32.0,32.0,1.0,0.0
nonlop_pl.f90,64.0,64.0,3.0,558.0,49.0,371.0,145.0,2.0,0.0,1.0,1.0,1260.0,101.0,745.0,129.0,615.0,431.0,543.0,56.0,487.0,128.0,128.0,7.0,15.0,0.58,128.0,128.0,7.0,0.0
m_electronpositron.f90,19.0,19.0,2.0,125.0,16.0,94.0,14.0,4.0,1.0,1.0,4.0,812.0,106.0,447.0,159.0,287.0,294.0,409.0,115.0,294.0,46.0,46.0,7.0,8.0,0.66,77.0,77.0,10.0,0.0
radsmear.f90,3.0,3.0,1.0,32.0,8.0,14.0,10.0,1.0,0.0,1.0,1.0,63.0,11.0,16.0,8.0,7.0,38.0,14.0,7.0,7.0,3.0,3.0,1.0,1.0,2.38,3.0,3.0,1.0,0.0
first_rec.f90,1.0,1.0,0.0,111.0,16.0,73.0,24.0,2.0,0.0,1.0,1.0,281.0,37.0,150.0,25.0,25.0,103.0,47.0,22.0,25.0,2.0,2.0,1.0,1.0,0.69,2.0,2.0,1.0,0.0
cut3d.f90,157.0,145.0,26.0,903.0,98.0,710.0,109.0,1.0,0.0,1.0,1.0,951.0,101.0,712.0,91.0,617.0,154.0,679.0,46.0,633.0,157.0,145.0,26.0,10.0,0.22,157.0,145.0,26.0,0.0
contistr03.f90,8.0,8.0,1.0,2916.0,13.0,2880.0,23.0,1.0,0.0,1.0,1.0,2969.0,16.0,2882.0,16.0,2865.0,73.0,1042.0,13.0,1029.0,8.0,8.0,1.0,2.0,0.03,8.0,8.0,1.0,0.0
recursion_nl.f90,4.0,4.0,2.0,92.0,17.0,55.0,22.0,2.0,0.0,1.0,1.0,240.0,38.0,112.0,42.0,69.0,96.0,111.0,39.0,72.0,8.0,8.0,4.0,3.0,0.86,8.0,8.0,4.0,0.0
gwls_QR_factorization.f90,10.0,10.0,1.0,183.0,53.0,87.0,61.0,4.0,1.0,1.0,4.0,895.0,241.0,372.0,122.0,249.0,360.0,294.0,92.0,202.0,36.0,36.0,1.0,4.0,0.97,42.0,42.0,4.0,0.0
read_gkk.f90,35.0,35.0,9.0,315.0,51.0,196.0,87.0,2.0,0.0,1.0,1.0,685.0,106.0,394.0,84.0,309.0,225.0,330.0,52.0,278.0,70.0,70.0,18.0,6.0,0.57,70.0,70.0,18.0,0.0
mod_prc_memory.f90,2.0,2.0,1.0,22.0,6.0,9.0,7.0,2.0,1.0,1.0,2.0,129.0,28.0,32.0,24.0,7.0,73.0,26.0,19.0,7.0,3.0,3.0,1.0,1.0,2.28,5.0,5.0,2.0,0.0
conducti_paw_core.f90,22.0,22.0,1.0,266.0,38.0,188.0,45.0,1.0,0.0,1.0,1.0,329.0,41.0,190.0,68.0,121.0,105.0,155.0,35.0,120.0,22.0,22.0,1.0,6.0,0.55,22.0,22.0,1.0,0.0
initro.f90,6.0,6.0,0.0,62.0,11.0,37.0,15.0,9.0,0.0,1.0,8.0,533.0,85.0,300.0,77.0,222.0,161.0,282.0,65.0,217.0,50.0,50.0,1.0,0.0,0.54,57.0,57.0,8.0,0.0
pawuj_red.f90,10.0,10.0,0.0,112.0,15.0,81.0,21.0,2.0,0.0,1.0,1.0,270.0,33.0,165.0,56.0,108.0,84.0,155.0,37.0,118.0,20.0,20.0,1.0,4.0,0.51,20.0,20.0,1.0,0.0
wfsinp.f90,49.0,49.0,17.0,704.0,109.0,391.0,216.0,1.0,0.0,1.0,1.0,828.0,114.0,393.0,73.0,184.0,335.0,231.0,41.0,190.0,49.0,49.0,17.0,9.0,0.85,49.0,49.0,17.0,0.0
m_xomp.f90,1.0,1.0,1.0,28.0,7.0,8.0,12.0,7.0,1.0,1.0,7.0,415.0,88.0,76.0,45.0,10.0,254.0,59.0,44.0,15.0,2.0,2.0,1.0,1.0,3.34,10.0,10.0,7.0,0.0
dtfil_init_time.f90,1.0,1.0,1.0,84.0,13.0,55.0,16.0,1.0,0.0,1.0,1.0,131.0,17.0,57.0,15.0,41.0,59.0,53.0,12.0,41.0,1.0,1.0,1.0,0.0,1.04,1.0,1.0,1.0,0.0
pawmkaewf.f90,17.0,17.0,0.0,212.0,29.0,153.0,37.0,3.0,0.0,1.0,1.0,720.0,92.0,463.0,137.0,273.0,192.0,359.0,77.0,282.0,52.0,52.0,1.0,7.0,0.41,52.0,52.0,1.0,0.0
rchkgsheader.f90,3.0,3.0,1.0,55.0,12.0,27.0,16.0,1.0,0.0,1.0,1.0,95.0,15.0,29.0,17.0,11.0,53.0,22.0,13.0,9.0,3.0,3.0,1.0,1.0,1.83,3.0,3.0,1.0,0.0
