function,cyclomatic,modified,strict,essential,nesting,path_count,path_c_log,bug
OpenMM::CudaContext::getUseDoublePrecision,1,1,1,1,0,1,0,0
OpenMM::CudaContext::getUseMixedPrecision,1,1,1,1,0,1,0,0
OpenMM::CudaContext::getVelm,1,1,1,1,0,1,0,0
OpenMM::CudaContext::getWorkThread,1,1,1,1,0,1,0,0
OpenMM::CudaContext::initialize,13,13,15,1,2,108,2,0
OpenMM::CudaContext::intToString,1,1,1,1,0,1,0,0
OpenMM::CudaContext::invalidateMolecules,18,18,25,3,5,451,3,0
OpenMM::CudaContext::reorderAtoms,4,4,7,1,1,4,1,0
OpenMM::CudaContext::reorderAtomsImpl,23,23,26,1,5,28848,4,0
OpenMM::CudaContext::ReorderListener::~ReorderListener,1,1,1,1,0,1,0,0
OpenMM::CudaContext::replaceStrings,9,9,12,1,4,36,2,0
OpenMM::CudaContext::restoreDefaultStream,1,1,1,1,0,1,0,0
OpenMM::CudaContext::setAsCurrent,2,2,2,1,1,2,0,0
OpenMM::CudaContext::setAtomsWereReordered,1,1,1,1,0,1,0,0
OpenMM::CudaContext::setComputeForceCount,1,1,1,1,0,1,0,0
OpenMM::CudaContext::setCurrentStream,1,1,1,1,0,1,0,0
OpenMM::CudaContext::setForcesValid,1,1,1,1,0,1,0,0
OpenMM::CudaContext::setPeriodicBoxVectors,1,1,1,1,0,1,0,0
OpenMM::CudaContext::setStepCount,1,1,1,1,0,1,0,0
OpenMM::CudaContext::setStepsSinceReorder,1,1,1,1,0,1,0,0
OpenMM::CudaContext::setTime,1,1,1,1,0,1,0,0
OpenMM::CudaContext::VirtualSiteInfo::areGroupsIdentical,5,5,5,5,2,5,1,0
OpenMM::CudaContext::VirtualSiteInfo::getNumParticleGroups,1,1,1,1,0,1,0,0
OpenMM::CudaContext::VirtualSiteInfo::getParticlesInGroup,1,1,1,1,0,1,0,0
OpenMM::CudaContext::VirtualSiteInfo::VirtualSiteInfo,7,7,7,1,3,10,1,0
OpenMM::CudaContext::WorkTask::~WorkTask,1,1,1,1,0,1,0,0
OpenMM::CudaContext::WorkThread::addTask,1,1,1,1,0,1,0,0
OpenMM::CudaContext::WorkThread::flush,2,2,2,1,1,2,0,0
OpenMM::CudaContext::WorkThread::isFinished,1,1,1,1,0,1,0,0
OpenMM::CudaContext::WorkThread::isWaiting,1,1,1,1,0,1,0,0
OpenMM::CudaContext::WorkThread::ThreadData::ThreadData,1,1,1,1,0,1,0,0
OpenMM::CudaContext::WorkThread::WorkThread,1,1,1,1,0,1,0,0
OpenMM::CudaContext::WorkThread::~WorkThread,1,1,1,1,0,1,0,0
OpenMM::CudaContext::~CudaContext,20,20,20,1,2,393216,6,0
OpenMM::CudaDrudeKernelFactory::createKernelImpl,4,4,4,4,1,4,1,0
OpenMM::CudaExpressionUtilities::computeFunctionCoefficients,21,21,21,7,3,47,2,0
OpenMM::CudaExpressionUtilities::computeFunctionParameters,8,8,8,1,2,8,1,0
OpenMM::CudaExpressionUtilities::createExpressions,2,2,2,1,1,2,0,0
OpenMM::CudaExpressionUtilities::createExpressions,3,3,3,1,1,4,1,0
OpenMM::CudaExpressionUtilities::CudaExpressionUtilities,1,1,1,1,0,1,0,0
OpenMM::CudaExpressionUtilities::findRelatedCustomFunctions,7,7,8,6,3,9,1,0
OpenMM::CudaExpressionUtilities::findRelatedPowers,6,6,7,5,2,6,1,0
OpenMM::CudaExpressionUtilities::FunctionPlaceholder::clone,1,1,1,1,0,1,0,0
OpenMM::CudaExpressionUtilities::FunctionPlaceholder::evaluate,1,1,1,1,0,1,0,0
OpenMM::CudaExpressionUtilities::FunctionPlaceholder::evaluateDerivative,1,1,1,1,0,1,0,0
OpenMM::CudaExpressionUtilities::FunctionPlaceholder::FunctionPlaceholder,1,1,1,1,0,1,0,0
OpenMM::CudaExpressionUtilities::FunctionPlaceholder::getNumArguments,1,1,1,1,0,1,0,0
OpenMM::CudaExpressionUtilities::getFunctionPlaceholder,7,7,7,7,1,7,1,0
OpenMM::CudaExpressionUtilities::getPeriodicDistancePlaceholder,1,1,1,1,0,1,0,0
OpenMM::CudaExpressionUtilities::getTempName,3,3,3,3,2,3,0,0
OpenMM::CudaExpressionUtilities::processExpression,117,78,134,43,7,17577,4,0
OpenMM::CudaFFT3D::createKernel,23,23,33,1,2,292,2,0
OpenMM::CudaFFT3D::CudaFFT3D,6,6,7,1,2,9,1,0
OpenMM::CudaFFT3D::execFFT,7,7,7,1,1,2,0,0
OpenMM::CudaFFT3D::findLegalDimension,6,6,7,4,3,8,1,0
OpenMM::CudaForceInfo::areGroupsIdentical,1,1,1,1,0,1,0,0
OpenMM::CudaForceInfo::areParticlesIdentical,1,1,1,1,0,1,0,0
OpenMM::CudaForceInfo::CudaForceInfo,1,1,1,1,0,1,0,0
OpenMM::CudaForceInfo::getNumParticleGroups,1,1,1,1,0,1,0,0
OpenMM::CudaForceInfo::getParticlesInGroup,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateBrownianStepKernel::computeKineticEnergy,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateBrownianStepKernel::CudaIntegrateBrownianStepKernel,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateBrownianStepKernel::execute,6,6,7,1,0,1,0,0
OpenMM::CudaIntegrateBrownianStepKernel::initialize,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateBrownianStepKernel::~CudaIntegrateBrownianStepKernel,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateCustomStepKernel::computeKineticEnergy,5,5,7,1,2,6,1,0
OpenMM::CudaIntegrateCustomStepKernel::createPerDofComputation,12,12,12,1,3,384,3,0
OpenMM::CudaIntegrateCustomStepKernel::CudaIntegrateCustomStepKernel,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateCustomStepKernel::DerivFunction::clone,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateCustomStepKernel::DerivFunction::DerivFunction,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateCustomStepKernel::DerivFunction::evaluate,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateCustomStepKernel::DerivFunction::evaluateDerivative,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateCustomStepKernel::DerivFunction::getNumArguments,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateCustomStepKernel::evaluateCondition,7,2,7,1,1,7,1,0
OpenMM::CudaIntegrateCustomStepKernel::execute,32,32,44,1,7,4322,4,0
OpenMM::CudaIntegrateCustomStepKernel::findExpressionsForDerivs,5,5,7,1,2,6,1,0
OpenMM::CudaIntegrateCustomStepKernel::getGlobalVariables,3,3,3,1,1,4,1,0
OpenMM::CudaIntegrateCustomStepKernel::getPerDofVariable,8,8,9,1,3,12,1,0
OpenMM::CudaIntegrateCustomStepKernel::GlobalTarget::GlobalTarget,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateCustomStepKernel::GlobalTarget::GlobalTarget,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateCustomStepKernel::initialize,2,2,4,1,0,1,0,0
OpenMM::CudaIntegrateCustomStepKernel::prepareForComputation,82,82,106,4,6,999999999,17,0
OpenMM::CudaIntegrateCustomStepKernel::recordChangedParameters,4,4,4,1,2,4,1,0
OpenMM::CudaIntegrateCustomStepKernel::recordGlobalValue,5,3,5,1,2,4,1,0
OpenMM::CudaIntegrateCustomStepKernel::ReorderListener::execute,10,10,11,1,2,33,2,0
OpenMM::CudaIntegrateCustomStepKernel::ReorderListener::ReorderListener,2,2,2,1,1,2,0,0
OpenMM::CudaIntegrateCustomStepKernel::replaceDerivFunctions,4,4,5,1,2,4,1,0
OpenMM::CudaIntegrateCustomStepKernel::setGlobalVariables,4,4,4,3,1,4,1,0
OpenMM::CudaIntegrateCustomStepKernel::setPerDofVariable,8,8,9,1,3,12,1,0
OpenMM::CudaIntegrateCustomStepKernel::~CudaIntegrateCustomStepKernel,9,9,9,1,1,256,2,0
OpenMM::CudaIntegrateDrudeLangevinStepKernel::computeKineticEnergy,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateDrudeLangevinStepKernel::CudaIntegrateDrudeLangevinStepKernel,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateDrudeLangevinStepKernel::execute,6,6,8,1,2,12,1,0
OpenMM::CudaIntegrateDrudeLangevinStepKernel::initialize,5,5,5,1,1,16,1,0
OpenMM::CudaIntegrateDrudeLangevinStepKernel::~CudaIntegrateDrudeLangevinStepKernel,3,3,3,1,1,4,1,0
OpenMM::CudaIntegrateDrudeSCFStepKernel::computeKineticEnergy,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateDrudeSCFStepKernel::CudaIntegrateDrudeSCFStepKernel,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateDrudeSCFStepKernel::execute,4,4,5,1,2,3,0,0
OpenMM::CudaIntegrateDrudeSCFStepKernel::initialize,3,3,3,1,1,4,1,0
OpenMM::CudaIntegrateDrudeSCFStepKernel::minimize,6,6,6,1,2,8,1,0
OpenMM::CudaIntegrateDrudeSCFStepKernel::~CudaIntegrateDrudeSCFStepKernel,2,2,2,1,1,2,0,0
OpenMM::CudaIntegrateLangevinStepKernel::computeKineticEnergy,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateLangevinStepKernel::CudaIntegrateLangevinStepKernel,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateLangevinStepKernel::execute,5,5,8,1,2,3,0,0
OpenMM::CudaIntegrateLangevinStepKernel::initialize,2,2,3,1,0,1,0,0
OpenMM::CudaIntegrateLangevinStepKernel::~CudaIntegrateLangevinStepKernel,2,2,2,1,1,2,0,0
OpenMM::CudaIntegrateRPMDStepKernel::computeForces,6,6,8,1,2,18,1,0
OpenMM::CudaIntegrateRPMDStepKernel::computeKineticEnergy,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateRPMDStepKernel::copyToContext,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateRPMDStepKernel::createFFT,14,14,14,1,2,52,2,0
OpenMM::CudaIntegrateRPMDStepKernel::CudaIntegrateRPMDStepKernel,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateRPMDStepKernel::execute,8,8,10,1,1,16,1,0
OpenMM::CudaIntegrateRPMDStepKernel::initialize,17,17,20,1,4,2112,3,0
OpenMM::CudaIntegrateRPMDStepKernel::setPositions,10,10,10,1,2,96,2,0
OpenMM::CudaIntegrateRPMDStepKernel::setVelocities,7,7,8,1,2,32,2,0
OpenMM::CudaIntegrateRPMDStepKernel::~CudaIntegrateRPMDStepKernel,6,6,6,1,1,32,2,0
OpenMM::CudaIntegrateVariableLangevinStepKernel::computeKineticEnergy,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateVariableLangevinStepKernel::CudaIntegrateVariableLangevinStepKernel,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateVariableLangevinStepKernel::execute,10,10,11,1,2,4,1,0
OpenMM::CudaIntegrateVariableLangevinStepKernel::initialize,2,2,3,1,0,1,0,0
OpenMM::CudaIntegrateVariableLangevinStepKernel::~CudaIntegrateVariableLangevinStepKernel,2,2,2,1,1,2,0,0
OpenMM::CudaIntegrateVariableVerletStepKernel::computeKineticEnergy,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateVariableVerletStepKernel::CudaIntegrateVariableVerletStepKernel,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateVariableVerletStepKernel::execute,8,8,9,1,2,4,1,0
OpenMM::CudaIntegrateVariableVerletStepKernel::initialize,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateVariableVerletStepKernel::~CudaIntegrateVariableVerletStepKernel,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateVerletStepKernel::computeKineticEnergy,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateVerletStepKernel::CudaIntegrateVerletStepKernel,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateVerletStepKernel::execute,2,2,2,1,0,1,0,0
OpenMM::CudaIntegrateVerletStepKernel::initialize,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrateVerletStepKernel::~CudaIntegrateVerletStepKernel,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrationUtilities::applyConstraints,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrationUtilities::applyConstraints,16,16,17,5,4,136,2,0
OpenMM::CudaIntegrationUtilities::applyVelocityConstraints,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrationUtilities::computeKineticEnergy,9,9,10,1,3,24,1,0
OpenMM::CudaIntegrationUtilities::computeVirtualSites,3,3,3,1,1,2,0,0
OpenMM::CudaIntegrationUtilities::ConstraintOrderer::ConstraintOrderer,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrationUtilities::ConstraintOrderer::operator(),2,2,2,1,1,2,0,0
OpenMM::CudaIntegrationUtilities::createCheckpoint,2,2,2,1,1,2,0,0
OpenMM::CudaIntegrationUtilities::CudaIntegrationUtilities,86,86,97,11,4,999999999,17,0
OpenMM::CudaIntegrationUtilities::distributeForcesFromVirtualSites,3,3,3,1,1,2,0,0
OpenMM::CudaIntegrationUtilities::getLastStepSize,2,2,3,1,1,2,0,0
OpenMM::CudaIntegrationUtilities::getPosDelta,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrationUtilities::getRandom,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrationUtilities::getStepSize,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrationUtilities::initRandomNumberGenerator,5,5,5,1,2,6,1,0
OpenMM::CudaIntegrationUtilities::loadCheckpoint,2,2,2,1,1,2,0,0
OpenMM::CudaIntegrationUtilities::prepareRandomNumbers,3,3,3,1,1,3,0,0
OpenMM::CudaIntegrationUtilities::setNextStepSize,3,3,5,1,2,3,0,0
OpenMM::CudaIntegrationUtilities::ShakeCluster::addAtom,2,2,6,1,1,2,0,0
OpenMM::CudaIntegrationUtilities::ShakeCluster::markInvalid,3,3,4,1,2,3,0,0
OpenMM::CudaIntegrationUtilities::ShakeCluster::ShakeCluster,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrationUtilities::ShakeCluster::ShakeCluster,1,1,1,1,0,1,0,0
OpenMM::CudaIntegrationUtilities::~CudaIntegrationUtilities,28,28,28,1,1,134217728,8,0
OpenMM::CudaKernelFactory::createKernelImpl,47,47,47,47,2,78,2,0
OpenMM::CudaNonbondedUtilities::addArgument,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::addEnergyParameterDerivative,4,4,4,3,2,6,1,0
OpenMM::CudaNonbondedUtilities::addInteraction,8,8,10,1,2,54,2,0
OpenMM::CudaNonbondedUtilities::addParameter,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::BlockSortTrait::BlockSortTrait,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::BlockSortTrait::getDataSize,2,2,2,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::BlockSortTrait::getDataType,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::BlockSortTrait::getKeySize,2,2,2,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::BlockSortTrait::getKeyType,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::BlockSortTrait::getMaxKey,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::BlockSortTrait::getMaxValue,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::BlockSortTrait::getMinKey,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::BlockSortTrait::getSortKey,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::computeInteractions,7,7,8,1,2,7,1,0
OpenMM::CudaNonbondedUtilities::createInteractionKernel,47,47,49,1,5,999999999,10,0
OpenMM::CudaNonbondedUtilities::createKernelsForGroups,7,7,7,1,2,15,1,0
OpenMM::CudaNonbondedUtilities::CudaNonbondedUtilities,5,5,5,1,1,8,1,0
OpenMM::CudaNonbondedUtilities::getBlockBoundingBoxes,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getBlockCenters,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getExclusionIndices,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getExclusionRowIndices,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getExclusions,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getExclusionTiles,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getForceThreadBlockSize,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getInteractingAtoms,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getInteractingTiles,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getInteractionCount,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getMaxCutoffDistance,2,2,2,1,1,2,0,0
OpenMM::CudaNonbondedUtilities::getNumEnergyBuffers,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getNumForceThreadBlocks,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getNumTiles,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getSinglePairs,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getStartTileIndex,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getUseCutoff,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::getUsePeriodic,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::initialize,24,24,24,1,3,276480,5,0
OpenMM::CudaNonbondedUtilities::ParameterInfo::getComponentType,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::ParameterInfo::getMemory,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::ParameterInfo::getName,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::ParameterInfo::getNumComponents,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::ParameterInfo::getSize,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::ParameterInfo::getType,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::ParameterInfo::ParameterInfo,2,2,2,1,1,2,0,0
OpenMM::CudaNonbondedUtilities::prepareInteractions,8,8,10,4,2,17,1,0
OpenMM::CudaNonbondedUtilities::requestExclusions,7,7,8,1,4,15,1,0
OpenMM::CudaNonbondedUtilities::setAtomBlockRange,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::setUsePadding,1,1,1,1,0,1,0,0
OpenMM::CudaNonbondedUtilities::updateNeighborListSize,9,9,10,3,2,29,1,0
OpenMM::CudaNonbondedUtilities::~CudaNonbondedUtilities,18,18,18,1,1,131072,5,0
OpenMM::CudaParallelCalcCMAPTorsionForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCMAPTorsionForceKernel::CudaParallelCalcCMAPTorsionForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCMAPTorsionForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCMAPTorsionForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCMAPTorsionForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCMAPTorsionForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCMAPTorsionForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomAngleForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomAngleForceKernel::CudaParallelCalcCustomAngleForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomAngleForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomAngleForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomAngleForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomAngleForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomAngleForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::CudaParallelCalcCustomBondForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomBondForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::CudaParallelCalcCustomCompoundBondForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomCompoundBondForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::CudaParallelCalcCustomExternalForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomExternalForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::CudaParallelCalcCustomHbondForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomHbondForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::CudaParallelCalcCustomNonbondedForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomNonbondedForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::CudaParallelCalcCustomTorsionForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcCustomTorsionForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::beginComputation,11,11,11,1,3,40,2,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::BeginComputationTask::BeginComputationTask,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::BeginComputationTask::execute,4,4,4,1,2,6,1,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::CudaParallelCalcForcesAndEnergyKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::finishComputation,11,11,12,1,4,132,2,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::FinishComputationTask::execute,8,8,10,1,4,30,1,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::FinishComputationTask::FinishComputationTask,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::initialize,6,6,6,1,1,32,2,0
OpenMM::CudaParallelCalcForcesAndEnergyKernel::~CudaParallelCalcForcesAndEnergyKernel,5,5,5,1,1,16,1,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::CudaParallelCalcHarmonicAngleForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcHarmonicAngleForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::CudaParallelCalcHarmonicBondForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::initialize,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::Task::execute,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcHarmonicBondForceKernel::Task::Task,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::copyParametersToContext,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::CudaParallelCalcNonbondedForceKernel,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::execute,2,2,2,1,1,2,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::getKernel,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::getPMEParameters,1,1,1,1,0,1,0,0
OpenMM::CudaParallelCalcNonbondedForceKernel::initialize,2,2,2,1,1,2,0,0
