,hash,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
221,d6f7345e21feea4350550c4e83606b7213883f7a,1,2,2,0.30137864359308586,17,39,754.5,3,64.3939988425926,4,36.5,1.011647064120544,36,0,0,0
222,3e141362925f8182e6146e3ed47f9db4472878a1,1,3,18,3.527644311443559,19531,1,2.388888888888889,2,6.586852494855967,1,46.5,0.05602412833071589,17,0,0,0
223,b656bd02d8ce4507598eaf96365c4a9e84a40e1d,2,4,12,2.774897333386161,6260,6223,1190.25,9,10.75408661265432,29,61.5,3.737475916801865,25,0,0,0
224,e9e53707fecfec33a4d03f4845cc0477d1229856,1,3,3,1.048030662606238,138,180,2596.0,9,15.199764660493829,32,406.0,1.0437018863429899,247,0,0,0
225,810bcf60f38139ab0bf1bf2d256e531d9badec97,1,1,1,0.0,4,0,610.0,9,0.06506944444444444,16,408.0,16.368196371398078,248,0,0,0
226,371e3c775756ddbb27cb7a8d345a3e2dc87dab25,2,2,2,0.7024665512903903,11,10,1564.0,9,2.762824074074074,10,68.5,1.2690600272105326,26,0,0,0
227,a79f27f26f4839c93189270fb32e136a800af06d,2,5,10,1.8308226199755402,33,132,1037.0,9,9.14288078703704,39,74.5,1.012786054393612,30,0,0,0
228,3bd4ed5bc1f7c1f5328d44f1cbbc185e420a6f81,1,2,3,1.141619525334138,16,10,577.6666666666666,10,5.041956018518518,16,15.0,1.1212051649928263,16,0,0,0
229,bbf0761d4b81acd2e39aeafef167c1c7155a7d1b,1,1,2,1.0,4,4,687.0,10,0.1761574074074074,15,0.5,1.919185282522996,1,0,0,0
230,ba676549ba521f1cb9c9f3e80fa688649db6a1ad,1,1,1,0.0,2,1,1158.0,1,9.15642361111111,3,0.0,0.0,0,0,0,0
231,f9006207b516d60e8c2553f21d4802d21ec48a48,1,1,1,0.0,3,6,426.0,10,0.5549305555555556,9,19.0,2.802027280690777,19,0,0,0
232,ed242449b8c65bfa226f6856056bb5ca01c634dd,1,1,1,0.0,1,1,942.0,10,0.9343402777777777,10,20.0,2.070273886060426,20,0,0,0
233,410d12e5d0099cd34dde1a4fc3da6ae7f78ab30c,2,2,2,0.9182958340544896,6,9,576.5,10,40.985798611111115,12,1.5,2.297232104488297,1,0,0,0
234,4077cc3b296d4430f11fff5849c138099d7c1c32,1,1,1,0,0,0,0.0,2,6.6502083333333335,1,80.0,1.1503712289715233,31,0,0,0
235,29c4339a773e0d89f1105e3e60edffe4ea8bbe80,1,1,5,2.1572536135051066,4161,4164,1081.2,9,6.712025462962963,10,83.0,1.0680370879381431,36,0,0,0
236,b723f456a6557f49c5e60834b411eb90f0bdd6e4,1,2,16,2.571581694220342,4596,4741,1151.9375,7,110.16515697337961,21,24.5,1.0017859815251062,30,0,0,0
237,a0fdbb5257773548ce810adc3a9d25d22f8731d4,1,4,12,2.3460197499464783,260,176,1203.6666666666667,10,19.976075424382717,124,308.5,0.997428580076852,217,1,1,1
238,d9a794858d0236ea900e1ded1a5debe53e4edba3,1,1,1,0.0,2,2,115.0,9,4.070115740740741,2,86.0,1.245693258791212,37,0,0,0
239,9944c18f9992bdbf771aa6992f5f11f91c448d3f,1,1,1,0.0,0,1,763.0,9,4.070914351851852,6,87.0,1.2456450599470612,48,0,0,0
240,54f9f76a731ba4cdd341af4dea3c208f235fde42,1,1,1,0.0,0,43,762.0,9,2.7030555555555558,7,89.0,1.3699517007501798,50,0,0,0
241,98f3a1710f8e06d186f2610529e62e53af47f65f,1,2,6,1.6877761398218232,490,121,666.0,9,8.786568287037037,52,411.5,1.032569430731542,254,1,0,0
242,d8633f99ca77b44a53103e3ce2645037cfa8880b,1,1,6,1.5290822844518461,799,829,478.8333333333333,9,6.870810185185184,45,417.5,8.245801037343757,260,1,1,1
243,c1e06632ae8af8a04608be3e81871222f118ba42,1,1,1,0.0,1,1,1751.0,2,110.17619212962963,2,35.0,1.0090763710441493,2,0,0,0
244,56547565facef8325b0adf127c0c2bc472ba987c,1,2,3,1.0163393279219803,1189,1154,2156.0,1,85.70337962962962,5,37.0,1.005600363418195,35,0,0,0
245,1c4e235e4a4323fa19323849e4a8bada5eb50ad7,1,1,1,0.0,1,1,79.0,7,5.197974537037037,2,21.0,1.1923826276705893,0,0,0,0
246,826c26b2bbefe02fb2cc8385c03e7fe13d4c429f,1,1,1,0.0,3,1,942.0,10,5.4480208333333335,11,22.0,1.1835528957381312,21,0,0,0
247,b59117aba5f7f717187aa55c3836e27dbafa0ebc,2,3,8,0.9990015914410875,1902,956,1094.25,9,9.956406249999999,62,424.5,1.0299886520395418,112,1,1,1
248,70b68e9fe3a16d81dde8831357c7b38857d9c3d6,1,1,1,0.0,1,1,128.0,1,131.54555555555555,1,39.0,1.0076019292006995,36,0,0,0
249,65ba346bd85957e7dcdd9d2e075e3b13af3e9a58,1,2,2,0.345117314944953,4,27,313.0,10,59.18679398148148,12,23.5,1.0086813274335233,23,1,0,0
250,70470d4259082e82ea238a3a03580450f9d2610c,1,1,3,1.2232754075920904,190,17,2194.0,9,8.157175925925925,56,430.0,1.0411053253053197,269,1,1,1
251,beaed511dab767920fc9117360666dec08f0f01b,1,1,1,0.0,2,0,1384.0,8,0.005694444444444445,31,25.0,176.60975609756096,0,0,0,0
252,9b0b1e75de2651f1617a64a11eb80fb680a235da,1,1,3,0.22207994555243837,116,45,1780.0,9,1.5253317901234567,52,1047.0,1.3293972917168035,803,1,0,1
253,3ef95772d6c3d2b26ea3df4cf3c17f065a82fed8,1,2,2,0.1392329990550989,34,17,2295.0,9,0.3638425925925926,33,1049.5,2.3984204802471174,805,0,0,0
254,a5b012d4295a02f1afe67eb9940551987d85393c,1,2,2,0.9182958340544896,27,9,2303.5,9,0.024756944444444446,35,1051.5,31.294530154277695,807,0,0,0
255,1028d0930baffe37a54609530fde9d437cd7db83,1,2,2,0.972449714712879,201,30,1728.0,9,1.6927719907407406,22,1053.5,1.3039175412517712,809,0,0,0
256,f1d24755abb73c82f2586880ae8008890ef75569,1,1,1,0.0,7,4,1593.0,9,0.06306712962962963,21,1055.0,16.856120389062212,810,0,0,0
257,41314554521a14456aaca83cc9c0912a43741112,1,3,3,1.5090275125326515,12,7,2289.3333333333335,9,0.05143518518518519,43,1059.0,9.303432348560001,815,0,0,0
258,1f5ca177206e96bdac8feed5f3dd43fccd82a709,1,3,3,0.412495820068132,166,137,1681.6666666666667,9,0.11686728395061728,45,1062.0,6.335197507680881,818,0,0,0
259,4ca9ae2404a1cee00a3ddd486465495d1f2cf478,1,3,3,1.3942151373528286,167,59,2058.3333333333335,9,1.3936574074074075,48,1065.0,1.28554434089193,821,1,0,0
260,a7c3f88321c5d12420efed418fac5d49206720bd,1,4,4,1.6417051956233468,53,45,1119.0,9,99.93552083333334,24,1068.5,1.004377892659963,825,0,0,0
261,c8e9a01e8cdbb5a1dc52d3a405f41b9c0eb93c43,1,3,3,0.7795311926464963,41,21,2606.6666666666665,9,0.8572800925925926,43,1072.0,1.3936417305209898,828,1,1,1
262,d236ffff7fbd22bb8fed96b2723dbd2752a4689a,1,5,5,0.9099631666374194,330,260,2582.6,9,14.706932870370371,75,1076.0,1.0169917437864844,833,0,0,0
263,e81fd7c05a65d77040703c54b2211591d7672be6,1,2,2,0.9402859586706309,28,14,2525.5,9,0.03648148148148148,50,1079.5,21.558375634517766,835,0,0,0
264,f7b116270efeb0d8b52f7e77f0ce684af04a797b,1,3,3,1.5088745246622879,47,27,3281.3333333333335,9,0.09003086419753087,66,1082.0,5.705607521290201,838,0,0,0
265,8cc277b8906b5d95fa59ae4341fdcb3f6c8acc13,1,2,2,0.5787946246321198,18,11,400.0,9,17.416221064814813,6,1084.5,5.767875561001471,840,0,0,0
